,Open,Volume,Market Cap,Close
0,-0.46577844858132866,-0.302260503513092,-0.4556710474167748,-0.46414242432448316
1,-0.46486100042695333,-0.302260503513092,-0.45505718871292294,-0.46536075679428834
2,-0.4638717398387392,-0.302260503513092,-0.454395410454786,-0.4656307473693144
3,-0.46403104849899784,-0.302260503513092,-0.45449129100798435,-0.46493214675643446
4,-0.46455946340109633,-0.302260503513092,-0.45483090582530233,-0.4652358861533388
5,-0.46417453908762923,-0.302260503513092,-0.4545672606054055,-0.4637070645222537
6,-0.46403722533511715,-0.302260503513092,-0.4544674109320498,-0.46436854143106754
7,-0.46311542653964904,-0.302260503513092,-0.4538483859958967,-0.46444953860357535
8,-0.46302846742941345,-0.302260503513092,-0.45378073720458856,-0.46344382371160325
9,-0.46313006295567083,-0.302260503513092,-0.45383792441533743,-0.4656307473693144
10,-0.4626327202248331,-0.302260503513092,-0.4534986395610205,-0.4647127794142258
11,-0.4635114423023216,-0.302260503513092,-0.4540710042219745,-0.4631805829009529
12,-0.4634709437420266,-0.302260503513092,-0.45403538894017714,-0.46174288308893907
13,-0.4627643674016011,-0.302260503513092,-0.45355848879211585,-0.46158088874392345
14,-0.46150842862789,-0.302260503513092,-0.4527169141729239,-0.46209049595428514
15,-0.460927537474587,-0.302260503513092,-0.452322598822546,-0.4620871210720973
16,-0.460758023606827,-0.302260503513092,-0.4522008568213827,-0.4617901314395686
17,-0.4607600109367088,-0.302260503513092,-0.452193537062442,-0.4614492683385982
18,-0.4606026358947137,-0.302260503513092,-0.4520801063032467,-0.4605009264438192
19,-0.4603713268099518,-0.302260503513092,-0.4519172815174187,-0.45830725302173236
20,-0.45983133705408197,-0.302260503513092,-0.45154849924602886,-0.45871898864864713
21,-0.45839968072068243,-0.302260503513092,-0.4505868898255485,-0.45821275632047326
22,-0.4578742468134067,-0.302260503513092,-0.45022746925804785,-0.4594715873765323
23,-0.45735104193829573,-0.302260503513092,-0.44986873571495994,-0.45972470354061923
24,-0.45772989683888043,-0.302260503513092,-0.45010938713635495,-0.45861099241863673
25,-0.4580528379446811,-0.302260503513092,-0.45031336324988647,-0.45979220118437575
26,-0.4576569296052454,-0.302260503513092,-0.45003883722107635,-0.45972470354061923
27,-0.4580553086791288,-0.302260503513092,-0.450292840188832,-0.4596234570749845
28,-0.45826191041941355,-0.302260503513092,-0.45041829945433537,-0.4619892494886504
29,-0.4582795009744489,-0.302260503513092,-0.4504175422928596,-0.4620128736639651
30,-0.45945908868256397,-0.302260503513092,-0.4511913405988106,-0.4622828642389912
31,-0.4603463777631918,-0.302260503513092,-0.45177042088354885,-0.4622052419486712
32,-0.4606755494167302,-0.302260503513092,-0.4519767816572231,-0.4634370739472276
33,-0.4607585607230113,-0.302260503513092,-0.4520197613306377,-0.4656307473693144
34,-0.461299033883447,-0.302260503513092,-0.45236895304510644,-0.4667107096694187
35,-0.4629391450079671,-0.302260503513092,-0.4534541152781953,-0.4695118618853141
36,-0.4642943965641522,-0.302260503513092,-0.4543491454975785,-0.4673688116960447
37,-0.4662433763504448,-0.302260503513092,-0.45564308185691926,-0.4665082167381491
38,-0.4661997088046626,-0.302260503513092,-0.455604291278996,-0.46676133290223604
39,-0.4657232867492027,-0.302260503513092,-0.4552758155025051,-0.46816190901018373
40,-0.4655235600960767,-0.302260503513092,-0.45513216842134097,-0.4695186116496897
41,-0.4662499291678931,-0.302260503513092,-0.4556083496645063,-0.4695152367675019
42,-0.4672813265207643,-0.302260503513092,-0.45628932634962116,-0.4696772311125175
43,-0.46782722455466125,-0.302260503513092,-0.45664573421146026,-0.4689381319133837
44,-0.4680729820647804,-0.302260503513092,-0.4568009555020471,-0.46701444906632295
45,-0.4678514484945724,-0.302260503513092,-0.4566438644211211,-0.4667275840803578
46,-0.46686766649143807,-0.302260503513092,-0.4559759348237523,-0.46608635646467084
